galaxy_id,radius_arcsec,mu_r,muerr_r,ellipticity
WALLABY J124935+033620,0.5105638802000004,19.73880237527947,0.009546780470001398,0.07299899363297091
WALLABY J124935+033620,0.5616202682200004,19.758089583358313,0.00938010755609708,0.07710616726643954
WALLABY J124935+033620,0.6177822950420006,19.77962071920627,0.008867914437680563,0.08190841427468643
WALLABY J124935+033620,0.6795605245462006,19.804480655850377,0.00802894962794668,0.0848644305366083
WALLABY J124935+033620,0.7475165770008207,19.833783812502787,0.006705448183613086,0.0850962349537766
WALLABY J124935+033620,0.8222682347009029,19.870912705102405,0.005243517824864486,0.08268759076185855
WALLABY J124935+033620,0.9044950581709934,19.905004181118464,0.0032642764626510186,0.0813403826989117
WALLABY J124935+033620,0.9949445639880927,19.942670989425864,0.001482823734425278,0.08627412414660385
WALLABY J124935+033620,1.0944390203869019,19.977761394537808,0.0007885734010529441,0.09801713010005492
WALLABY J124935+033620,1.2038829224255923,20.011407266723083,0.0018917382519095256,0.11403166823949273
WALLABY J124935+033620,1.3242712146681515,20.04159707784379,0.002599407799635313,0.1336311324467201
WALLABY J124935+033620,1.4566983361349666,20.074601505926836,0.003498895786357594,0.15560413810295576
WALLABY J124935+033620,1.6023681697484635,20.108123910584226,0.004083329259651317,0.17608994947901513
WALLABY J124935+033620,1.7626049867233098,20.14674865213354,0.0040293939885757265,0.18946641351169818
WALLABY J124935+033620,1.938865485395641,20.196532942886115,0.0037285188426582215,0.19425400243351604
WALLABY J124935+033620,2.1327520339352053,20.25088563719597,0.002986640488569601,0.18905268922858393
WALLABY J124935+033620,2.346027237328726,20.309099241544672,0.003972505360935507,0.16733826336207352
WALLABY J124935+033620,2.580629961061599,20.36898377176444,0.004427784320851823,0.13529882777150376
WALLABY J124935+033620,2.8386929571677584,20.4392593205382,0.005740707386872515,0.10736822517741584
WALLABY J124935+033620,3.1225622528845345,20.51991905752633,0.006695659935941461,0.09207889259822732
WALLABY J124935+033620,3.4348184781729882,20.605584609957766,0.007161803532839886,0.097197927828503
WALLABY J124935+033620,3.7783003259902874,20.681376944776638,0.007816493802819898,0.13041738078908283
WALLABY J124935+033620,4.156130358589317,20.749121261918475,0.008438374836359326,0.17868570097617448
WALLABY J124935+033620,4.571743394448249,20.839280806000446,0.00898255646407073,0.20526801248549337
WALLABY J124935+033620,5.028917733893073,20.96047611994166,0.010263950421395177,0.22237538543101942
WALLABY J124935+033620,5.531809507282381,21.099512905985335,0.010510903742571145,0.23706409553640617
WALLABY J124935+033620,6.08499045801062,21.305561686283177,0.01467474635804324,0.23157162212522808
WALLABY J124935+033620,6.693489503811683,21.583299366284677,0.014733888490044988,0.20483924613596977
WALLABY J124935+033620,7.36283845419285,21.86051308859647,0.012585420088242547,0.17173963362264472
WALLABY J124935+033620,8.099122299612137,22.090205363847026,0.010024094952257135,0.14743938320032424
WALLABY J124935+033620,8.90903452957335,22.3280972155137,0.00744435535020922,0.13756355755728
WALLABY J124935+033620,9.799937982530686,22.552908843335047,0.011788922882508514,0.13395097109883236
WALLABY J124935+033620,10.779931780783755,22.906637762963385,0.017350740452910237,0.12981542046574768
WALLABY J124935+033620,11.857924958862132,23.456339288008564,0.014900509010104722,0.13221880854517393
WALLABY J124935+033620,13.043717454748347,23.928895357543723,0.012325410795032764,0.14924221644209096
WALLABY J124935+033620,14.348089200223182,24.24524450996003,0.008815291782169277,0.16811781017649474
