galaxy_id,field_id,release_phase,distance_mpc,logMstar,logMHI,ell_maj_beams,robust_sample,full_stellar
WALLABY J125752+034320,NGC4808,2,101.52268942926023,,9.362461824409618,1.1530507757138522,False,False
WALLABY J125753+065307,NGC4808,2,294.83240160306,,9.92361721833387,1.1801008487397748,False,False
WALLABY J125811+045429,NGC4808,2,152.61550850406502,,9.371605285215026,0.90217873554822,False,False
WALLABY J125814+033205,NGC4808,2,262.2578555322415,10.831619386218781,10.262293225367001,1.548833590127535,True,True
WALLABY J125814+061724,NGC4808,2,50.72090850252904,7.478958961089606,8.403690580228643,1.150240295222892,True,True
WALLABY J125821+045311,NGC4808,2,155.51507449551383,,9.517709773581677,1.2272399855454985,False,False
WALLABY J125822+041824,NGC4808,2,203.5889436602355,,9.392981068663424,0.8160649002294654,False,False
WALLABY J125822+043843,NGC4808,2,105.24508727638235,,9.225741837239068,1.449272338608755,False,False
WALLABY J125823+024727,NGC4808,2,39.65310779533847,,9.268950555628413,2.04614732916926,False,False
WALLABY J125831+081329,NGC4808,2,116.2556360553186,,9.537778168449265,1.5196601875681364,False,False
WALLABY J125832+081238,NGC4808,2,121.07568873905049,,9.581454748694426,1.3396413431506187,False,False
WALLABY J125834+054735,NGC4808,2,165.64947500106237,9.228576153502424,9.578950789751252,1.673755671829285,True,True
WALLABY J125851+052229,NGC4808,2,181.47506694799324,9.952728125298872,10.096475200641434,2.0577847287099837,True,True
WALLABY J125909+063848,NGC4808,2,218.68376654037158,,9.64787711618068,1.0767965078830648,True,False
WALLABY J125937+070246,NGC4808,2,260.4467478211136,10.836940369793894,9.796527252846468,1.1513687602308422,True,True
WALLABY J125938+062651,NGC4808,2,90.74560581944525,,9.422361077036369,1.2150160177224514,True,False
WALLABY J125939+045140,NGC4808,2,191.38888054426508,9.457503484285516,9.667548567791044,1.0499354989297038,True,True
WALLABY J125941+031433,NGC4808,2,203.18441867333442,,10.044104715749357,1.7099313886023615,False,False
WALLABY J125941+054304,NGC4808,2,271.6251824826232,,9.837140288391412,1.0003407442475938,False,False
WALLABY J125941+072959,NGC4808,2,121.67874950915518,,9.553109805506468,1.126183557820347,False,False
WALLABY J125948+045800,NGC4808,2,103.16629136993043,,9.452145611387214,1.9827846788813748,False,False
WALLABY J125952+033800,NGC4808,2,14.76801344560304,,7.416848346759496,0.9088546604520632,False,False
WALLABY J125953+041831,NGC4808,2,229.17829331868342,,10.123393398882449,1.6335754070717485,False,False
WALLABY J130011+065105,NGC4808,2,139.80927669994924,,9.068887711728326,1.1193762130377831,True,False
WALLABY J130012+054417,NGC4808,2,207.62919724721712,10.27123314277696,9.709606521381803,1.186869683268776,True,True
WALLABY J130026+070758,NGC4808,2,240.28782857454988,,9.859556304502203,0.9545580003153372,False,False
WALLABY J130030+071721,NGC4808,2,178.20517749016497,,10.091639212444473,1.3515066526129584,False,False
WALLABY J130031+083118,NGC4808,2,222.85660628586876,8.90405827178797,10.192653333895798,1.3851668626105276,True,True
WALLABY J130034+052831,NGC4808,2,230.695776519757,9.374253329217982,9.843635582076073,1.5115333008891507,True,True
WALLABY J130043+071159,NGC4808,2,239.79255882130062,9.754760212397185,9.768386201839903,0.9332086345376764,True,True
WALLABY J130055+070243,NGC4808,2,263.2744589651438,10.889962990237853,10.21097787010454,1.2717210116400564,True,True
WALLABY J130100+025004,NGC4808,2,99.69251064665931,9.46739323785141,9.448904920666052,1.562614126010065,True,True
