checkfit_json,common_aperture_arcsec,contained,frame_status,galaxy_id,logMstar,logMstar_method_sd,n_intersecting_bricks,n_retained,pair_to_next_abs_delta_background_over_mean_RMS,pair_to_next_abs_delta_common_aperture_arcsec,pair_to_next_abs_delta_log10_Mstar_dex,pair_to_next_abs_delta_stage1_R50_arcsec,pair_to_next_pass,r_background,r_background_rms,reason,safe_radius_arcsec,size_pix,stage1_R50_arcsec,stage1_Rd_arcsec
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130825-194130,10.070947406974131,0.13264445238216194,1,50,,,,,,0.000158851,0.00176705,,161.88718,1280,4.99089071387136,2.9736942024258144
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J130826+064302,10.662929619308652,0.13113171863072476,2,49,0.0035829888804797057,2.5418515251636613,0.022899567728694947,0.15826616554203454,False,0.000152587,0.00336223,,126.21064000000001,1024,6.24699200880587,3.72210993672045
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130826+064302,10.685829187037347,0.1305195299218997,2,50,1.820369939624081e-05,0.0,0.0069765304571909326,0.03344728379282014,True,0.000164896,0.00350857,,159.74664,1280,6.088725843263836,3.627811101924397
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130826+064302,10.678852656580156,0.13165325489184243,2,50,,,,,,0.000164833,0.0034131,,193.28264000000001,1536,6.122173127056656,3.6477398079618104
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130829-204924,7.7704666344469215,0.1921937446082205,2,48,0.01556914683483712,0.0,0.009453450855010814,0.20026437353390847,False,5.94284e-05,0.00560011,,132.04014,1024,9.434800962497881,5.621484126118774
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130829-204924,7.761013183591911,0.18213807584083933,2,48,0.010066916928666552,4.852625638948808,0.021703715342803243,0.28524811004281503,False,0.000140417,0.00480362,,165.57614,1280,9.234536588963973,5.502161736454929
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130829-204924,7.782716898934714,0.17465898660288423,4,50,0.00579308656994454,4.852625638948808,0.028287345096467575,0.18735883325201996,False,9.45331e-05,0.00431216,,199.11214,1536,9.519784699006788,5.672119505461911
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130829-204924,7.754429553838246,0.17648472530153847,4,48,0.01544040199904428,0.0,0.007263711356861435,0.10488546073963434,False,0.000118914,0.00410508,,232.64814,1792,9.332425865754768,5.56048655091408
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130829-204924,7.761693265195108,0.19238309133246667,4,48,0.0017328845688661845,0.0,0.00322571955784845,0.20072577378229894,True,5.68757e-05,0.00393076,,266.18414,2048,9.437311326494402,5.622979862108681
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130829-204924,7.758467545637259,0.19378458776489446,4,48,,,,,,6.3538e-05,0.0037585,,299.72014,2304,9.236585552712103,5.50338255894296
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J130846-175751,10.505176093708716,0.13162040693305982,1,53,0.00032426943350626075,0.0,0.002590990555026096,0.03179709938083519,True,1.37329e-07,0.00249034,,132.5196,1024,9.52813301695676,5.677093636556155
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J130846-175751,10.50258510315369,0.13563881915676304,1,53,,,,,,9.15527e-07,0.00230936,,166.0556,1280,9.559930116337595,5.696039122543245
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J130852+055946,8.178634897495124,0.14973700146602373,1,55,0.001219997208123838,0.0,0.027331851075993896,0.12978173302687246,False,0.000132608,0.00380513,,129.21578000000002,1024,15.900919839778599,9.474155186241168
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",45.03045029770459,True,success,WALLABY J130852+055946,8.15130304641913,0.15777448362548305,1,55,0.004543470502467025,7.815202117783443,0.04718753483323468,0.7289978075039212,False,0.00013724,0.00378833,,162.75178000000002,1280,15.771138106751726,9.396828069858886
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J130852+055946,8.104115511585896,0.1642865563802133,1,53,0.006297095873898069,3.721524817992112,0.03518025641649558,0.3979231740586151,False,0.000154363,0.00374908,,196.28778000000003,1536,15.042140299247805,8.96247342696309
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J130852+055946,8.139295768002391,0.157321198649848,1,54,0.00467481804479765,3.721524817992112,0.023051683090884012,0.7227640764056193,False,0.000177975,0.00375025,,229.82378000000003,1792,15.44006347330642,9.199565742453025
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J130852+055946,8.116244084911507,0.15229581764746655,1,53,0.0022921844416510647,0.0,0.007456530522199856,0.0917181818489805,True,0.000160575,0.00369389,,263.35978,2048,14.7172993969008,8.768925308320602
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",37.21524817992115,True,success,WALLABY J130852+055946,8.108787554389307,0.15450774558906302,1,53,,,,,,0.000152196,0.00361704,,296.89578,2304,14.809017578749781,8.82357323416344
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130854-171416,9.348644684677677,0.14197843597870907,2,48,0.007735637857793415,0.0,0.010965093814386151,0.019924346886073252,True,0.000189464,0.00367539,,128.46122,1024,9.562536013782319,5.69759177968758
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130854-171416,9.359609778492063,0.13886278330052776,2,48,,,,,,0.000161648,0.00351626,,161.99722,1280,9.542611666896246,5.685720368707259
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",155.45732733392492,False,success,WALLABY J130857-153100,10.498003495443516,0.12315458625330143,1,68,0.4476199445983379,15.545732733392498,0.022881465961715364,3.0058770651987246,False,0.00585845,0.00944384,,124.53121999999999,1024,21.186475475690695,12.623417923537005
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",171.00306006731742,False,success,WALLABY J130857-153100,10.520884961405232,0.1331409973951438,1,69,0.15100803868771148,17.100306006731756,0.010909986312460873,0.9483104115552123,False,0.00181868,0.00860616,,158.06722,1280,24.19235254088942,14.414392664206623
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",188.10336607404918,True,success,WALLABY J130857-153100,10.531794947717692,0.1302326385980783,1,70,0.03990349768717269,0.0,0.0019989163657960773,0.32924118011762005,False,0.000551527,0.00817643,,191.60322,1536,25.140662952444632,14.979419096282985
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",188.10336607404918,True,success,WALLABY J130857-153100,10.533793864083489,0.1319266402784091,1,70,0.012569633326861713,18.810336607404935,0.003888721310991272,0.06400901248887791,False,0.000226435,0.00811748,,225.13922,1792,25.469904132562252,15.175589007556429
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",206.9137026814541,True,success,WALLABY J130857-153100,10.53768258539448,0.13177943580440182,1,71,0.01159718461072475,0.0,0.0018457798287538907,0.11659232873979875,False,0.000123171,0.00831323,,258.67522,2048,25.405895120073374,15.137450879463952
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",206.9137026814541,True,success,WALLABY J130857-153100,10.535836805565726,0.13372288604735608,1,71,0.0013969771968472748,18.810336607404935,0.0008016076619696832,0.027707528984993957,False,2.64931e-05,0.00835942,,292.21122,2304,25.522487448813173,15.20691942764459
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",188.10336607404918,True,success,WALLABY J130857-153100,10.536638413227696,0.13506339537963877,1,70,0.0003367434564258633,0.0,0.001665203463939946,0.20157001058514723,True,1.47837e-05,0.00840449,,325.74722,2560,25.49477991982818,15.190410607269655
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",188.10336607404918,True,success,WALLABY J130857-153100,10.538303616691636,0.13589396763215747,1,70,,,,,,1.19544e-05,0.0083994,,359.28322000000003,2816,25.696349930413326,15.310510927277466
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130901+072007,8.951353976119005,0.18863037153182324,1,47,0.005640410207258162,1.9097306725497063,0.009611931082794456,0.2491859320279799,False,6.02683e-05,0.00490367,,127.91364000000002,1024,8.186959035543802,4.877989524360831
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",19.09730672549706,True,success,WALLABY J130901+072007,8.9609659072018,0.1666991912947286,2,46,0.00531294770464206,0.0,0.007555460531692759,0.09100300328240873,True,8.82801e-05,0.00502887,,161.44964000000002,1280,7.9377731035158225,4.729518479034557
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",19.09730672549706,True,success,WALLABY J130901+072007,8.953410446670107,0.15703797646200832,2,46,,,,,,0.000115185,0.00509918,,194.98564000000002,1536,8.028776106798231,4.7837402840747085
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",1.0944390203869019,True,success,WALLABY J130901-172115,7.7895006095137145,0.2579371070481205,4,16,0.0011267607724617795,0.10944390203869037,0.015328987645290226,0.019571508837348595,True,2.44141e-07,0.00236967,,132.52484,1024,0.5517737924597048,0.3287602597924208
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",1.2038829224255923,True,success,WALLABY J130901-172115,7.804829597159005,0.25214810984755226,4,17,,,,,,3.20435e-06,0.0028847,,166.06084,1280,0.5713453012970534,0.34042144127263085
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J130904+081148,8.842158715944203,0.16300917614087915,1,42,0.007954571276648927,0.0,0.0012196548463592194,0.00959973138977066,True,0.000139221,0.004373,,127.0438,1024,4.224715548456176,2.5171883845153133
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J130904+081148,8.840939061097844,0.1646006224955629,1,42,,,,,,0.000174227,0.00442848,,160.5798,1280,4.234315279845947,2.5229081382056244
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J130905+055109,9.41789515325229,0.16510941946348182,2,54,0.008406930100616104,0.0,0.012127674325864035,0.06824643292918076,True,0.000217742,0.00369629,,131.41134000000002,1024,7.781650799675562,4.636497009237831
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",40.93677299791326,True,success,WALLABY J130905+055109,9.430022827578155,0.15755412056691198,2,54,,,,,,0.000187395,0.00352323,,164.94734000000003,1280,7.849897232604743,4.677159895598716
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",19.09730672549706,True,success,WALLABY J130906+051433,8.28023472614251,0.17868057958230646,2,46,0.0014588869355131146,1.9097306725497063,0.008431353111781448,0.1466002631582608,False,0.000230396,0.00334744,,130.3057,1024,7.952416044936992,4.738243100050515
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130906+051433,8.288666079254291,0.17797095369477786,2,47,0.013771164543879385,1.9097306725497063,0.010246537057883032,0.17224702780249768,False,0.000235263,0.00332477,,163.8417,1280,8.099016308095253,4.825591106172184
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",19.09730672549706,True,success,WALLABY J130906+051433,8.278419542196408,0.17445299464654745,2,46,0.00852159496644865,1.9097306725497063,0.01595767688450067,0.2725646649484412,False,0.000280566,0.00325463,,197.3777,1536,7.926769280292755,4.722962133244013
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130906+051433,8.294377219080909,0.18180731885873638,2,47,0.0014020023709417878,0.0,0.0016522894735917504,0.06901399095216121,True,0.000252964,0.0032235,,230.9137,1792,8.199333945241197,4.885362796855139
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130906+051433,8.292724929607317,0.17151571465422935,2,47,,,,,,0.000257464,0.00319589,,264.4497,2048,8.130319954289035,4.844242580736137
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",6.693489503811683,True,success,WALLABY J130914-183640,8.842168769971709,0.17008248306474852,2,35,0.003083752081010494,0.6084990458010626,0.04804324956088557,0.2759357177645607,False,9.65031e-05,0.00261827,,122.99590000000002,1024,3.658792323720993,2.1799975484715906
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",6.08499045801062,True,success,WALLABY J130914-183640,8.794125520410823,0.17080665245581125,2,34,0.004827058720232577,0.0,0.006935448373265984,0.004090655982605718,True,8.8427e-05,0.00261957,,156.5319,1280,3.3828566059564324,2.0155883295163246
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",6.08499045801062,True,success,WALLABY J130914-183640,8.801060968784089,0.16731993382621488,3,34,,,,,,7.60573e-05,0.00250558,,190.0679,1536,3.386947261939038,2.0180256419475073
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130922-201247,10.347433060876137,0.14366495448515498,1,48,0.0005971705701864809,0.0,5.893264194511971e-05,0.0035853548480364594,True,0.000111351,0.00224367,,130.79302,1024,8.88258671831145,5.292461434463724
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130922-201247,10.347491993518082,0.14636589817739976,1,48,,,,,,0.000110011,0.00224416,,164.32902,1280,8.879001363463413,5.2903251927512756
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J130924-183226,10.339111795929442,0.140495693283793,2,49,0.005997810742460271,0.0,0.002290745500792113,0.01268467743893531,True,5.97504e-05,0.00269666,,129.05858,1024,4.277596309045048,2.548696029182014
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J130924-183226,10.33682105042865,0.13615957137326498,2,49,,,,,,7.56404e-05,0.00260194,,162.59458,1280,4.2902809864839835,2.5562538688387644
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",10.779931780783755,True,success,WALLABY J130932-145705,9.384163165532627,0.19153696648180002,1,40,0.013252154539431849,0.0,0.0006188251516814347,0.01980334133059758,False,7.73193e-05,0.00525109,,125.7469,1024,3.9282194062180906,2.340528764066301
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",10.779931780783755,True,success,WALLABY J130932-145705,9.383544340380945,0.18195219282550215,1,40,0.0018400607457157614,0.0,0.002663327086359857,0.03952440148141134,True,0.000147031,0.00526972,,159.2829,1280,3.948022747548688,2.352328076990502
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",10.779931780783755,True,success,WALLABY J130932-145705,9.386207667467305,0.16333308583098044,2,40,,,,,,0.000137253,0.00535819,,192.8189,1536,3.908498346067277,2.328778476272346
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",9.799937982530686,True,success,WALLABY J130934-145427,7.903814092516155,0.14107399430322357,2,39,0.008501291374465087,2.0579869763314456,0.10417960078479283,0.7275906254632014,False,0.000293721,0.00567578,,127.69618,1024,5.149191959952483,3.068013939061176
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130934-145427,8.007993693300948,0.1350082624850768,2,41,0.0007808115471619391,0.0,0.011580849475008037,0.01984275785624945,True,0.000245516,0.00566485,,161.39462,1280,5.876782585415684,3.501530148635919
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",11.857924958862132,True,success,WALLABY J130934-145427,7.99641284382594,0.1353650963319719,2,41,,,,,,0.00024121,0.0053647,,194.93062,1536,5.856939827559435,3.489707350386045
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130937-150616,10.811918232282432,0.14662528166498312,2,50,0.01512072106971714,0.0,0.005385452539254487,0.014082121470980091,False,0.000148603,0.005273,,129.7424,1024,5.428321875253065,3.2343263386787373
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130937-150616,10.806532779743177,0.15341115576198308,2,50,0.002452093632496186,0.0,0.001695251438610157,0.0005673302361683952,True,6.89763e-05,0.00525913,,163.2784,1280,5.442403996724045,3.2427168095138774
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",27.960366776800253,True,success,WALLABY J130937-150616,10.808228031181788,0.14624176090912,2,50,,,,,,8.17809e-05,0.00518468,,196.8144,1536,5.442971326960214,3.2430548386815903
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",7.36283845419285,True,success,WALLABY J130939-135908,8.604480314158621,0.20111401238988438,1,36,0.0017756668621149137,0.0,0.004952946175214024,0.005575006636536095,True,0.000323253,0.00594659,,132.11612,1024,3.333799258545021,1.9863587675108394
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",7.36283845419285,True,success,WALLABY J130939-135908,8.609433260333835,0.20317879118608817,1,36,,,,,,0.000312684,0.00595767,,165.65212,1280,3.339374265181557,1.9896804922016798
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130941-132855,9.814755585984996,0.1776310758413462,2,47,0.00010715554047006897,4.411477853589826,0.0007207872155223782,0.30781818237840497,False,6.10352e-08,0.00444107,,129.33106,1024,8.437870268915255,5.0274885462341095
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",25.41851525163659,True,success,WALLABY J130941-132855,9.814034798769473,0.16074554376456324,2,49,0.00012528385727985706,2.310774113785147,0.001813590890890282,0.19158325056019265,False,4.73022e-07,0.00324844,,162.86706,1280,8.74568845129366,5.210894113860712
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",23.107741137851445,True,success,WALLABY J130941-132855,9.815848389660363,0.16557652273433948,2,48,2.1456558662203056e-05,2.100703739804679,0.005130037467358406,0.7727538991330452,False,9.15527e-08,0.00284124,,196.40306,1536,8.554105200733467,5.096744148627187
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",21.007037398046766,True,success,WALLABY J130941-132855,9.820978427127722,0.17378043854514466,2,47,4.2766984256376445e-06,5.224139277801266,0.013793828239217376,1.7534953918155214,False,-1.52588e-08,0.00711483,,229.93906,1792,7.781351301600422,4.636318560992669
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",15.7828981202455,True,success,WALLABY J130941-132855,9.83477225536694,0.1877272137622256,2,44,0.42994669076106307,1.4348089200223182,0.015210286837456621,0.18623502791610047,False,1.90735e-09,0.000912928,,263.47506,2048,6.0278559097849005,3.591543313534386
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",14.348089200223182,True,success,WALLABY J130941-132855,9.819561968529483,0.17133450881791787,2,43,0.0,0.0,0.004527014026347587,0.016837816080076173,True,0.00025,0.000249998,,297.01106000000004,2304,5.8416208818688,3.4805799495674083
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",14.348089200223182,True,success,WALLABY J130941-132855,9.815034954503135,0.17020607387984732,2,43,,,,,,0.00025,0.000249981,,330.54706000000004,2560,5.824783065788724,3.470547568790231
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J130941-145553,7.666267908187756,0.20310046153648978,1,42,0.001297279969546485,0.0,0.01138520022298728,0.008056373736518463,True,0.000269031,0.00599924,,131.50042,1024,3.1597236447782393,1.8826402785438745
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": false, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",13.043717454748347,True,success,WALLABY J130941-145553,7.677653108410743,0.20560087920612768,1,42,,,,,,0.000276801,0.00597967,,165.03642,1280,3.1677800185147578,1.8874404621676666
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,9.02600177575606,0.21532919097813089,1,52,0.013345719718553329,0.0,0.1608471642972198,1.6082839788607082,False,2.30576e-05,0.00167284,,130.44194000000002,1024,19.498703641387298,11.617802371840723
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,8.86515461145884,0.18301114162390877,1,52,0.001033765752409192,0.0,0.16995371371350032,2.0108955244386806,False,2.21252e-06,0.00145102,,163.97794000000002,1280,17.89041966252659,10.659547619738035
"{""g"": {}, ""r"": {""FFT coefficients"": true, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": true}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,9.03510832517234,0.20764475841314042,2,52,0.0004213817405868818,0.0,0.5643346673020151,1.4572505709907269,False,5.11169e-07,0.00184054,,197.51394000000002,1536,19.90131518696527,11.857688133231445
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,8.470773657870325,0.1749496083096181,2,52,,,,,,3.05176e-08,0.000440771,,231.04994000000002,1792,21.358565757955997,12.725953503657772
,,,quality_fail,WALLABY J130947-101916,,,,,,,,,,,,invalid retained r cumulative row 0,,2048,,
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,8.528264658689045,0.17314596557820935,4,52,2.349260735418357e-05,0.0,0.07061258964795414,0.054825445167697495,False,9.53674e-09,0.000624717,,298.12194,2304,21.955761420546544,13.081777219577576
"{""g"": {}, ""r"": {""FFT coefficients"": false, ""Light symmetry"": true, ""initial fit compare"": true, ""isophote variability"": false}, ""z"": {}}",33.83204379992831,True,success,WALLABY J130947-101916,8.598877248336999,0.1729690564666635,4,52,9.929072476216507e-06,0.0,0.00852443962297933,0.3426856592678149,True,3.05176e-08,0.00116145,,331.65794,2560,21.900935975378847,13.049110884490842
