galaxy_id,field_id,team_release,ra,dec,distance_mpc,logMHI,ell_maj_beams,primary_brick,primary_brick_subdir,spatial_shard,hi_status,dr10_optical_field_status
WALLABY J130158-164401,NGC5044,NGC 5044 TR3,195.4945407775092,-16.73375119950919,185.70942038042128,9.541065636639193,1.33214611478,1955m167,195,16,pass,candidate
WALLABY J130201-164147,NGC5044,NGC 5044 TR3,195.5047133185787,-16.69651881999078,198.16046579874987,9.44582734325539,1.04778819387,1955m167,195,16,pass,candidate
WALLABY J130334-163733,NGC5044,NGC 5044 TR3,195.891782347522,-16.62594151735318,198.96909018986048,10.050083463489047,1.39689170544,1957m167,195,16,pass,candidate
WALLABY J130414-191227,NGC5044,NGC 5044 TR3,196.0596487913186,-19.20753620012172,200.1979856344975,9.875481287647172,1.17851298306,1959m192,195,16,pass,candidate
WALLABY J130545-130604,NGC5044,NGC 5044 TR3,196.4379053253799,-13.10124298515618,212.66614932985243,9.759569420513387,1.61629646589,1965m130,196,16,pass,candidate
WALLABY J130547-130037,NGC5044,NGC 5044 TR3,196.4459618831968,-13.01033417515941,263.08369671219486,9.997152552302309,1.14815389259,1965m130,196,16,pass,candidate
WALLABY J130932-145705,NGC5044,NGC 5044 TR3,197.3834144617694,-14.95155538999999,199.03902273337746,9.567803362878257,1.68351521537,1974m150,197,16,pass,candidate
WALLABY J130934-145427,NGC5044,NGC 5044 TR3,197.3926746833904,-14.90767577980139,83.27717310807905,8.873380379112662,1.02545088925,1974m150,197,16,pass,candidate
WALLABY J130937-150616,NGC5044,NGC 5044 TR3,197.4060986641377,-15.10455920579173,198.3044722936738,9.654406215208951,1.24629551281,1974m150,197,16,pass,candidate
WALLABY J130941-145553,NGC5044,NGC 5044 TR3,197.4229132534506,-14.93143426311882,35.595664889448265,7.969953770035343,1.12949074837,1974m150,197,16,pass,candidate
WALLABY J131037-144407,NGC5044,NGC 5044 TR3,197.6573223547578,-14.73553502421977,203.15963817681933,9.828654948721436,1.21447454568,1976m147,197,16,pass,candidate
WALLABY J131038-144004,NGC5044,NGC 5044 TR3,197.6593126665803,-14.66787552159157,47.854772126292374,8.691284402998281,1.26574988734,1976m147,197,16,pass,candidate
WALLABY J131103-144149,NGC5044,NGC 5044 TR3,197.7652960186345,-14.69704730030897,44.968076988376325,8.521986891120248,0.962486360485,1976m147,197,16,pass,candidate
WALLABY J131150-141025,NGC5044,NGC 5044 TR3,197.9594883231726,-14.17368267980236,204.64629803007992,9.750439708775748,1.50021927181,1978m142,197,16,pass,candidate
WALLABY J131403-120644,NGC5044,NGC 5044 TR3,198.5163537955872,-12.112270916266,94.23135569987373,9.088561385308761,1.05745678989,1985m120,198,16,pass,candidate
WALLABY J131441-184647,NGC5044,NGC 5044 TR3,198.6737385077159,-18.77974470656728,98.67013170958538,9.547123045492201,1.44142051228,1985m187,198,16,pass,candidate
WALLABY J131805-191823,NGC5044,NGC 5044 TR3,199.5246093520433,-19.3064179324061,197.28819765067104,9.948173519228398,1.15508336895,1994m192,199,16,pass,candidate
WALLABY J132415-164212,NGC5044,NGC 5044 TR3,201.0648131159837,-16.70347268629918,21.34705374184001,8.574697690835865,1.95888866491,2010m167,201,16,pass,candidate
WALLABY J133222-200358,NGC5044,NGC 5044 TR3,203.0941200502041,-20.06610098024544,24.444516627541915,7.9549892268218345,1.1369002725,2029m200,202,16,pass,candidate
WALLABY J133301-161437,NGC5044,NGC 5044 TR3,203.2568968135815,-16.24360358004118,103.65929523496679,9.587236149643305,1.46619215009,2032m162,203,16,pass,candidate
WALLABY J133950-163125,NGC5044,NGC 5044 TR3,204.959249093565,-16.5237844931894,192.87793531223718,9.790764575688414,1.20727933176,2048m165,204,16,pass,candidate
WALLABY J134230-171445,NGC5044,NGC 5044 TR3,205.6262547177035,-17.24606102305934,92.05247248903241,9.21072798237848,1.3949889235,2057m172,205,16,pass,candidate
WALLABY J134248-171356,NGC5044,NGC 5044 TR3,205.7003820939981,-17.23232648728719,237.9989376300022,10.057303152172613,1.31282246689,2057m172,205,16,pass,candidate
WALLABY J130342-123045,NGC5044,NGC 5044 TR3,195.9289980190082,-12.51271340525349,216.2132756799333,9.987720241782956,1.35216586479,1959m125,195,17,pass,candidate
WALLABY J130417-202952,NGC5044,NGC 5044 TR3,196.0749789550001,-20.49795255135566,67.84102759721777,8.985997266212648,1.07979214008,1961m205,196,17,pass,candidate
WALLABY J130528-111138,NGC5044,NGC 5044 TR3,196.3704012877983,-11.19409179163113,46.46680012338159,8.852193794775276,1.47807139938,1964m112,196,17,pass,candidate
WALLABY J130718-162004,NGC5044,NGC 5044 TR3,196.8285582459177,-16.33469846608205,35.30669072599853,8.886147189005461,1.64770535604,1967m162,196,17,pass,candidate
