galaxy_id,rad_hi_source_arcsec,sigma_hi_source_weight
WALLABY J094959-481705,21.000000000042,49.90213044930739
WALLABY J094959-481705,27.000000000054,36.86217421403457
WALLABY J094959-481705,33.000000000066,18.174135250755324
WALLABY J094959-481705,39.000000000078,9.59776452111219
WALLABY J094959-481705,45.00000000009,4.504353820170472
WALLABY J094959-481705,51.000000000102006,2.7365874622948536
WALLABY J094959-481705,57.000000000114,0.8123119081460873
WALLABY J094959-481705,63.00000000012601,0.46622021069357766
WALLABY J094959-481705,69.000000000138,0.2677664010847448
WALLABY J094959-481705,75.00000000015001,0.02777300551327373
WALLABY J095019-441017,3.000000000006,7.439430441058873
WALLABY J095019-441017,9.000000000018,18.7614226533645
WALLABY J095019-441017,15.00000000003,14.563014613125985
WALLABY J095019-441017,21.000000000042,9.673010710827894
WALLABY J095019-441017,27.000000000054,4.6308121138446845
WALLABY J095019-441017,33.000000000066,4.079955966120882
WALLABY J095019-441017,39.000000000078,3.8824044420878185
WALLABY J095019-441017,45.00000000009,2.671163131970818
WALLABY J095019-441017,51.000000000102006,0.5155605756178034
WALLABY J095019-441017,57.000000000114,0.3640343969658939
WALLABY J095019-441017,63.00000000012601,0.2918791332668972
WALLABY J095019-441017,69.000000000138,0.1145593702175926
WALLABY J095019-441017,75.00000000015001,0.01955862479403396
WALLABY J095019-452605,3.000000000006,25.865729542369408
WALLABY J095019-452605,9.000000000018,33.66957561405241
WALLABY J095019-452605,15.00000000003,29.18386865779177
WALLABY J095019-452605,21.000000000042,20.732841542710595
WALLABY J095019-452605,27.000000000054,14.531885983072568
WALLABY J095019-452605,33.000000000066,7.838124033243445
WALLABY J095019-452605,39.000000000078,4.3940451723746685
WALLABY J095019-452605,45.00000000009,1.8190086405998245
WALLABY J095019-452605,51.000000000102006,0.9921243489879915
WALLABY J095019-452605,57.000000000114,0.5991302007575591
WALLABY J095019-452605,63.00000000012601,0.23576626063632344
WALLABY J095019-452605,69.000000000138,0.17686283580664539
WALLABY J095019-452605,75.00000000015001,0.013305078982507332
WALLABY J095126-452831,3.000000000006,88.84699494799399
WALLABY J095126-452831,9.000000000018,44.804570896019065
WALLABY J095126-452831,15.00000000003,45.02705041512064
WALLABY J095126-452831,21.000000000042,42.30876227925545
WALLABY J095126-452831,27.000000000054,21.7394954938434
WALLABY J095126-452831,33.000000000066,15.429477978756994
WALLABY J095126-452831,39.000000000078,8.237228527084666
WALLABY J095126-452831,45.00000000009,4.0759147170994625
WALLABY J095126-452831,51.000000000102006,1.9034192155540293
WALLABY J095126-452831,57.000000000114,0.4218453729567994
WALLABY J095126-452831,63.00000000012601,0.417014430988286
WALLABY J095126-452831,69.000000000138,0.2900968297043497
WALLABY J095126-452831,75.00000000015001,0.14480093880347802
WALLABY J095126-452831,81.000000000162,0.0609492751955279
WALLABY J095131-440121,3.000000000006,34.84086012115976
WALLABY J095131-440121,9.000000000018,35.676213101374444
WALLABY J095131-440121,15.00000000003,22.283170294834452
WALLABY J095131-440121,21.000000000042,21.434014394207043
WALLABY J095131-440121,27.000000000054,24.70687895522781
WALLABY J095131-440121,33.000000000066,18.89136802186912
WALLABY J095131-440121,39.000000000078,15.381816491097533
WALLABY J095131-440121,45.00000000009,8.59261676150367
WALLABY J095131-440121,51.000000000102006,6.140943683892884
WALLABY J095131-440121,57.000000000114,4.086618848820683
WALLABY J095131-440121,63.00000000012601,2.40863340882191
WALLABY J095131-440121,69.000000000138,0.7091501056327886
WALLABY J095131-440121,75.00000000015001,0.09204505094595072
WALLABY J095131-440121,81.000000000162,0.0899109031548587
WALLABY J095131-440121,87.000000000174,0.001951636253040486
WALLABY J095131-440121,93.000000000186,0.007722475725983573
WALLABY J095205-443809,3.000000000006,42.29604350814431
WALLABY J095205-443809,9.000000000018,17.958561990477747
WALLABY J095205-443809,15.00000000003,18.260155225334188
WALLABY J095205-443809,21.000000000042,16.15859337813792
WALLABY J095205-443809,27.000000000054,9.167752643058337
WALLABY J095205-443809,33.000000000066,6.256279989911686
WALLABY J095205-443809,39.000000000078,4.768685620618403
WALLABY J095205-443809,45.00000000009,2.465609986980803
WALLABY J095205-443809,51.000000000102006,1.2159195973641492
WALLABY J095205-443809,57.000000000114,0.5751198734750846
WALLABY J095205-443809,63.00000000012601,0.6134954388383079
WALLABY J095205-443809,69.000000000138,0.23444567572712363
WALLABY J095205-443809,75.00000000015001,0.19877129500822138
WALLABY J095205-443809,81.000000000162,0.0786466932161217
WALLABY J095205-443809,87.000000000174,0.08245739682062204
WALLABY J095205-443809,93.000000000186,0.044327948182012106
WALLABY J095211-464251,3.000000000006,33.71158059161812
WALLABY J095211-464251,9.000000000018,64.07680877012099
WALLABY J095211-464251,15.00000000003,52.621367231230565
WALLABY J095211-464251,21.000000000042,40.495923469587034
WALLABY J095211-464251,27.000000000054,42.118877403058086
WALLABY J095211-464251,33.000000000066,25.176025447786188
WALLABY J095211-464251,39.000000000078,14.7007530864472
WALLABY J095211-464251,45.00000000009,17.73023348188535
WALLABY J095211-464251,51.000000000102006,10.329330795176393
WALLABY J095211-464251,57.000000000114,5.74210732530211
WALLABY J095211-464251,63.00000000012601,3.575133551718528
WALLABY J095211-464251,69.000000000138,2.6579683468390387
WALLABY J095211-464251,75.00000000015001,1.2949827367222895
WALLABY J095211-464251,81.000000000162,1.2906366619440033
WALLABY J095211-464251,87.000000000174,0.5513744133582696
WALLABY J095211-464251,93.000000000186,0.31519298219287695
WALLABY J095211-464251,99.000000000198,0.24550558923078233
WALLABY J095211-464251,105.00000000021001,0.0818160405382867
WALLABY J095211-464251,111.000000000222,0.06807917728077034
WALLABY J095239-470647,3.000000000006,84.96887330564766
WALLABY J095239-470647,9.000000000018,46.433242376962745
WALLABY J095239-470647,15.00000000003,40.27822529684481
WALLABY J095239-470647,21.000000000042,36.697456934065286
WALLABY J095239-470647,27.000000000054,28.38865158858616
WALLABY J095239-470647,33.000000000066,23.279221220886424
WALLABY J095239-470647,39.000000000078,14.529215369737841
WALLABY J095239-470647,45.00000000009,8.83066515433817
WALLABY J095239-470647,51.000000000102006,5.099940030531109
WALLABY J095239-470647,57.000000000114,3.1806115032030946
WALLABY J095239-470647,63.00000000012601,2.635146468070188
WALLABY J095239-470647,69.000000000138,2.129747649902907
WALLABY J095239-470647,75.00000000015001,1.2397221765031137
WALLABY J095239-470647,81.000000000162,0.6328366418705597
WALLABY J095239-470647,87.000000000174,0.43296646486109513
WALLABY J095239-470647,93.000000000186,0.22569875763129213
WALLABY J095239-470647,99.000000000198,0.0007863307025803092
WALLABY J095244-474722,3.000000000006,41.55582666446454
WALLABY J095244-474722,9.000000000018,55.489570514440516
WALLABY J095244-474722,15.00000000003,46.03487068405578
WALLABY J095244-474722,21.000000000042,33.00249379869251
WALLABY J095244-474722,27.000000000054,21.07388267964579
WALLABY J095244-474722,33.000000000066,11.420478719909045
