galaxy_id,pair_index,rin_arcsec,rout_arcsec,sigma_hi_msun_pc2
WALLABY J130357-112956,4,48.0000000001,60.0000000001,1.27311326009
WALLABY J130357-112956,5,60.0000000001,72.0000000001,0.785921170791
WALLABY J130357-112956,6,72.0000000001,84.0000000002,0.526140710585
WALLABY J130357-112956,7,84.0000000002,96.0000000002,0.227966132049
WALLABY J130357-112956,8,96.0000000002,108,0.177359449952
WALLABY J130357-112956,9,108,120,0.0766306327081
WALLABY J130357-112956,10,120,132,0.0581208233277
WALLABY J130357-112956,11,132,144,0.0443996725307
WALLABY J130357-112956,12,144,156,0.0230813927817
WALLABY J130357-112956,13,156,168,0.0108769326873
WALLABY J130357-112956,14,168,180,0.0138260686189
WALLABY J130357-112956,15,180,192,0.00771796806267
WALLABY J130357-112956,16,192,204,0.00735432923222
WALLABY J130357-112956,17,204,216,0.0016288197671
WALLABY J130357-112956,18,216,228,0.00156943366243
WALLABY J130358+054204,0,4.4408920985e-16,12,1.86536481037
WALLABY J130358+054204,1,12,24,1.69452720636
WALLABY J130358+054204,2,24,36.0000000001,2.78365892611
WALLABY J130358+054204,3,36.0000000001,48.0000000001,1.31451071948
WALLABY J130358+054204,4,48.0000000001,60.0000000001,1.08647123123
WALLABY J130358+054204,5,60.0000000001,72.0000000001,0.498216171695
WALLABY J130358+054204,6,72.0000000001,84.0000000002,0.281514775229
WALLABY J130358+054204,7,84.0000000002,96.0000000002,0.0969637072712
WALLABY J130358+054204,8,96.0000000002,108,0.100477245724
WALLABY J130358+054204,9,108,120,0.0464037072817
WALLABY J130358+054204,10,120,132,0.0410425557914
WALLABY J130358+054204,11,132,144,0.00619289043822
WALLABY J130358+054204,12,144,156,0.00447048325454
WALLABY J130358+054204,13,156,168,0.000772284767406
WALLABY J130358-164910,0,4.4408920985e-16,12,2.1155319816
WALLABY J130358-164910,1,12,24,2.02836029867
WALLABY J130358-164910,2,24,36.0000000001,0.462665732298
WALLABY J130358-164910,3,36.0000000001,48.0000000001,0.343893791618
WALLABY J130358-164910,4,48.0000000001,60.0000000001,0.00142383545864
WALLABY J130401-200110,0,4.4408920985e-16,12,4.28631632384
WALLABY J130401-200110,1,12,24,1.46709370565
WALLABY J130401-200110,2,24,36.0000000001,0.807926064087
WALLABY J130401-200110,3,36.0000000001,48.0000000001,0.0774178369273
WALLABY J130401-200110,4,48.0000000001,60.0000000001,0.0148043539558
WALLABY J130408-142339,0,4.4408920985e-16,12,3.63649474432
WALLABY J130408-142339,1,12,24,2.56134104314
WALLABY J130408-142339,2,24,36.0000000001,1.76782072934
WALLABY J130408-142339,3,36.0000000001,48.0000000001,0.959034641703
WALLABY J130408-142339,4,48.0000000001,60.0000000001,0.145410069963
WALLABY J130408-142339,5,60.0000000001,72.0000000001,0.0725131082157
WALLABY J130408-142339,6,72.0000000001,84.0000000002,0.0222394121921
WALLABY J130408-142339,7,84.0000000002,96.0000000002,0.0173156360821
WALLABY J130408-142339,8,96.0000000002,108,0.00744821340006
WALLABY J130408-142339,9,108,120,0.0066938266481
WALLABY J130408-142339,10,120,132,0.00310395881004
WALLABY J130414-191227,0,6.00000000001,18,2.98008669438
WALLABY J130414-191227,1,18,30.0000000001,1.97491168227
WALLABY J130414-191227,2,30.0000000001,42.0000000001,0.425989996802
WALLABY J130414-191227,3,42.0000000001,54.0000000001,0.148374184271
WALLABY J130414-191227,4,54.0000000001,66.0000000001,0.00129414366058
WALLABY J130415-102023,0,6.00000000001,18,1.25677102773
WALLABY J130415-102023,1,18,30.0000000001,3.04370737268
WALLABY J130415-102023,2,30.0000000001,42.0000000001,2.61222980694
WALLABY J130415-102023,3,42.0000000001,54.0000000001,3.45918543891
WALLABY J130415-102023,4,54.0000000001,66.0000000001,3.30977183434
WALLABY J130415-102023,5,66.0000000001,78.0000000002,4.30136998559
WALLABY J130415-102023,6,78.0000000002,90.0000000002,3.41307546281
WALLABY J130415-102023,7,90.0000000002,102,3.3096335126
WALLABY J130415-102023,8,102,114,3.26331861761
WALLABY J130415-102023,9,114,126,2.5118179828
WALLABY J130415-102023,10,126,138,2.8391149456
WALLABY J130415-102023,11,138,150,2.42592912335
WALLABY J130415-102023,12,150,162,2.47892572272
WALLABY J130415-102023,13,162,174,2.03909148777
WALLABY J130415-102023,14,174,186,1.76797544024
WALLABY J130415-102023,15,186,198,1.58019608186
WALLABY J130415-102023,16,198,210,1.31141885685
WALLABY J130415-102023,17,210,222,1.18351311268
WALLABY J130415-102023,18,222,234,0.717986283073
WALLABY J130415-102023,19,234,246,0.691132576107
WALLABY J130415-102023,20,246,258.000000001,0.340203771491
WALLABY J130415-102023,21,258.000000001,270.000000001,0.298711229275
WALLABY J130415-102023,22,270.000000001,282.000000001,0.12412438208
WALLABY J130415-102023,23,282.000000001,294.000000001,0.0931089287446
WALLABY J130415-102023,24,294.000000001,306.000000001,0.0334421027285
WALLABY J130415-102023,25,306.000000001,318.000000001,0.0238381607124
WALLABY J130415-102023,26,318.000000001,330.000000001,0.00981627216144
WALLABY J130415-102023,27,330.000000001,342.000000001,0.00949489734199
WALLABY J130415-102023,28,342.000000001,354.000000001,0.0097361236736
WALLABY J130415-102023,29,354.000000001,366.000000001,0.00612870151243
WALLABY J130415-102023,30,366.000000001,378.000000001,0.00128680451557
WALLABY J130415-102023,31,378.000000001,390.000000001,0
WALLABY J130417-202952,0,6.00000000001,18,3.172913531
WALLABY J130417-202952,1,18,30.0000000001,2.7590600324
WALLABY J130417-202952,2,30.0000000001,42.0000000001,0.308619518108
WALLABY J130417-202952,3,42.0000000001,54.0000000001,0.0689832706946
WALLABY J130419+081330,0,6.00000000001,18,2.03574776489
WALLABY J130419+081330,1,18,30.0000000001,0.995395829499
WALLABY J130419+081330,2,30.0000000001,42.0000000001,0.704634740518
WALLABY J130419+081330,3,42.0000000001,54.0000000001,0.0548398466994
WALLABY J130419+081330,4,54.0000000001,66.0000000001,0.0367990768555
WALLABY J130419+081330,5,66.0000000001,78.0000000002,0.00486335844919
WALLABY J130425-204308,0,6.00000000001,18,3.40497811622
WALLABY J130425-204308,1,18,30.0000000001,2.7944706239
WALLABY J130425-204308,2,30.0000000001,42.0000000001,1.36885020516
WALLABY J130425-204308,3,42.0000000001,54.0000000001,0.956788941344
WALLABY J130425-204308,4,54.0000000001,66.0000000001,0.450546833364
WALLABY J130425-204308,5,66.0000000001,78.0000000002,0.270438360557
WALLABY J130425-204308,6,78.0000000002,90.0000000002,0.0174011113262
WALLABY J130425-204308,7,90.0000000002,102,0.000203704334715
WALLABY J130428+043155,0,6.00000000001,18,1.81644010369
WALLABY J130428+043155,1,18,30.0000000001,2.1824874443
WALLABY J130428+043155,2,30.0000000001,42.0000000001,1.23978471755
WALLABY J130428+043155,3,42.0000000001,54.0000000001,0.859459151643
WALLABY J130428+043155,4,54.0000000001,66.0000000001,0.176741893038
WALLABY J130428+043155,5,66.0000000001,78.0000000002,0.0902796528507
WALLABY J130428+043155,6,78.0000000002,90.0000000002,0.000745577017501
WALLABY J130428+043155,7,90.0000000002,102,0.00372690250878
WALLABY J130428+043155,8,102,114,0.000220177496615
WALLABY J130428+043155,9,114,126,0.00453717926096
WALLABY J130430-180121,0,6.00000000001,18,2.35519389378
WALLABY J130430-180121,1,18,30.0000000001,2.34549098273
WALLABY J130430-180121,2,30.0000000001,42.0000000001,0.489457187999
WALLABY J130430-180121,3,42.0000000001,54.0000000001,0.297397185752
WALLABY J130430-180121,4,54.0000000001,66.0000000001,0.0160935282279
WALLABY J130430-180121,5,66.0000000001,78.0000000002,0.0161232839865
WALLABY J130430-180121,6,78.0000000002,90.0000000002,0.0023640734068
WALLABY J130440+075733,0,4.4408920985e-16,12,3.7089702795
WALLABY J130440+075733,1,12,24,2.6282224843
WALLABY J130440+075733,2,24,36.0000000001,0.83755340446
WALLABY J130440+075733,3,36.0000000001,48.0000000001,0.416001657078
WALLABY J130440+075733,4,48.0000000001,60.0000000001,0.028788832534
WALLABY J130440+075733,5,60.0000000001,72.0000000001,0.0172108613634
WALLABY J130444-160813,0,6.00000000001,18,2.32180253476
WALLABY J130444-160813,1,18,30.0000000001,1.54155368151
WALLABY J130444-160813,2,30.0000000001,42.0000000001,0.942168650266
WALLABY J130444-160813,3,42.0000000001,54.0000000001,0.13790928409
WALLABY J130444-160813,4,54.0000000001,66.0000000001,0.0867639868854
WALLABY J130444-160813,5,66.0000000001,78.0000000002,0.00147091217871
WALLABY J130445+062514,0,4.4408920985e-16,12,1.98532757564
WALLABY J130445+062514,1,12,24,1.53652940366
WALLABY J130445+062514,2,24,36.0000000001,0.39283573944
WALLABY J130445+062514,3,36.0000000001,48.0000000001,0.198975627219
WALLABY J130445+062514,4,48.0000000001,60.0000000001,0.0220105841845
WALLABY J130445+062514,5,60.0000000001,72.0000000001,0.0240758185178
WALLABY J130445+062514,6,72.0000000001,84.0000000002,0.0127645375645
WALLABY J130445+062514,7,84.0000000002,96.0000000002,0.00682668037985
WALLABY J130445-190601,0,6.00000000001,18,2.44433360274
WALLABY J130445-190601,1,18,30.0000000001,1.63381233077
WALLABY J130445-190601,2,30.0000000001,42.0000000001,0.0537346612782
WALLABY J130445-190601,3,42.0000000001,54.0000000001,0.00910464623796
WALLABY J130502-201243,0,4.4408920985e-16,12,2.76241417306
WALLABY J130502-201243,1,12,24,2.09092793119
WALLABY J130502-201243,2,24,36.0000000001,1.46466544055
WALLABY J130502-201243,3,36.0000000001,48.0000000001,0.599893607272
WALLABY J130502-201243,4,48.0000000001,60.0000000001,0.471953378379
WALLABY J130502-201243,5,60.0000000001,72.0000000001,0.180458624446
WALLABY J130502-201243,6,72.0000000001,84.0000000002,0.0996716246152
WALLABY J130502-201243,7,84.0000000002,96.0000000002,0.00075012321262
WALLABY J130504+071549,0,6.00000000001,18,3.90444343352
WALLABY J130504+071549,1,18,30.0000000001,1.17140372383
WALLABY J130504+071549,2,30.0000000001,42.0000000001,0.654668336625
WALLABY J130504+071549,3,42.0000000001,54.0000000001,0.035649774624
WALLABY J130504+071549,4,54.0000000001,66.0000000001,0.0217969508645
WALLABY J130504+071549,5,66.0000000001,78.0000000002,0.000493370731895
WALLABY J130510-161645,0,6.00000000001,18,1.99395373369
WALLABY J130510-161645,1,18,30.0000000001,1.37167894537
WALLABY J130510-161645,2,30.0000000001,42.0000000001,0.413463803696
WALLABY J130510-161645,3,42.0000000001,54.0000000001,0.267691765637
WALLABY J130510-161645,4,54.0000000001,66.0000000001,9.47336459574e-05
WALLABY J130522+043840,0,6.00000000001,18,2.01072812399
WALLABY J130522+043840,1,18,30.0000000001,1.65548763079
WALLABY J130522+043840,2,30.0000000001,42.0000000001,1.01399014002
WALLABY J130522+043840,3,42.0000000001,54.0000000001,1.01309612801
WALLABY J130522+043840,4,54.0000000001,66.0000000001,0.217935240071
WALLABY J130522+043840,5,66.0000000001,78.0000000002,0.0900695485347
WALLABY J130525-161217,0,6.00000000001,18,2.5307785429
WALLABY J130525-161217,1,18,30.0000000001,1.62940223162
WALLABY J130525-161217,2,30.0000000001,42.0000000001,0.00752135929401
WALLABY J130525-161217,3,42.0000000001,54.0000000001,0.0089906116397
WALLABY J130528-111138,0,4.4408920985e-16,12,2.98951572852
WALLABY J130528-111138,1,12,24,3.3606653862
WALLABY J130528-111138,2,24,36.0000000001,2.28062191805
WALLABY J130528-111138,3,36.0000000001,48.0000000001,0.527011023171
WALLABY J130528-111138,4,48.0000000001,60.0000000001,0.244079559587
WALLABY J130528-111138,5,60.0000000001,72.0000000001,0.0475956415471
WALLABY J130528-111138,6,72.0000000001,84.0000000002,0.00829136914031
WALLABY J130534-154506,0,4.4408920985e-16,12,7.604355015
WALLABY J130534-154506,1,12,24,7.41219120698
WALLABY J130534-154506,2,24,36.0000000001,6.19262131248
WALLABY J130534-154506,3,36.0000000001,48.0000000001,5.37632009865
WALLABY J130534-154506,4,48.0000000001,60.0000000001,1.55389488775
WALLABY J130534-154506,5,60.0000000001,72.0000000001,0.79343408236
WALLABY J130534-154506,6,72.0000000001,84.0000000002,0.0465482474147
WALLABY J130534-154506,7,84.0000000002,96.0000000002,0.08422326475
WALLABY J130534-154506,8,96.0000000002,108,0.0138176007527
WALLABY J130534-154506,9,108,120,0.00977947230876
WALLABY J130535+041627,0,4.4408920985e-16,12,7.27791321008
WALLABY J130535+041627,1,12,24,3.25081111605
WALLABY J130535+041627,2,24,36.0000000001,2.38443834466
WALLABY J130535+041627,3,36.0000000001,48.0000000001,0.402349181886
WALLABY J130535+041627,4,48.0000000001,60.0000000001,0.181927184225
WALLABY J130535+041627,5,60.0000000001,72.0000000001,0.0493564601424
WALLABY J130535+041627,6,72.0000000001,84.0000000002,0.0387848210215
WALLABY J130535+051140,0,4.4408920985e-16,12,3.32409660187
WALLABY J130535+051140,1,12,24,2.83160655794
WALLABY J130535+051140,2,24,36.0000000001,0.524610977489
WALLABY J130535+051140,3,36.0000000001,48.0000000001,0.175765331282
WALLABY J130535+051140,4,48.0000000001,60.0000000001,0.00032699632526
WALLABY J130544+073310,0,6.00000000001,18,3.84844409009
WALLABY J130544+073310,1,18,30.0000000001,1.77287336173
WALLABY J130544+073310,2,30.0000000001,42.0000000001,0.769898604927
WALLABY J130544+073310,3,42.0000000001,54.0000000001,0.00987396613599
WALLABY J130544+073310,4,54.0000000001,66.0000000001,0.00643693406409
WALLABY J130544+073310,5,66.0000000001,78.0000000002,0.0265957312877
WALLABY J130544+073310,6,78.0000000002,90.0000000002,0.025802541478
WALLABY J130545-193817,0,6.00000000001,18,2.06841676417
WALLABY J130545-193817,1,18,30.0000000001,1.93471706248
WALLABY J130545-193817,2,30.0000000001,42.0000000001,1.45904430178
WALLABY J130545-193817,3,42.0000000001,54.0000000001,1.16213025506
WALLABY J130545-193817,4,54.0000000001,66.0000000001,0.561338740278
WALLABY J130545-193817,5,66.0000000001,78.0000000002,0.404266614532
WALLABY J130545-193817,6,78.0000000002,90.0000000002,0.112334905616
WALLABY J130545-193817,7,90.0000000002,102,0.0481787574157
WALLABY J130545-193817,8,102,114,0.00954370008289
WALLABY J130545-193817,9,114,126,0.00246458009396
WALLABY J130546-133400,0,6.00000000001,18,3.26277538078
WALLABY J130546-133400,1,18,30.0000000001,0.882616963651
WALLABY J130546-133400,2,30.0000000001,42.0000000001,0.340854021177
WALLABY J130546-133400,3,42.0000000001,54.0000000001,0.00102783414842
WALLABY J130559-145906,0,4.4408920985e-16,12,4.91821022762
WALLABY J130559-145906,1,12,24,3.41318999966
WALLABY J130559-145906,2,24,36.0000000001,1.02009451127
WALLABY J130559-145906,3,36.0000000001,48.0000000001,0.596589892043
WALLABY J130559-145906,4,48.0000000001,60.0000000001,0.161640824886
WALLABY J130559-145906,5,60.0000000001,72.0000000001,0.0748014436065
WALLABY J130559-145906,6,72.0000000001,84.0000000002,0.0043572172037
WALLABY J130602-155021,0,4.4408920985e-16,12,2.57518625087
WALLABY J130602-155021,1,12,24,2.24413046266
WALLABY J130602-155021,2,24,36.0000000001,1.43367244373
WALLABY J130602-155021,3,36.0000000001,48.0000000001,0.163633107213
WALLABY J130602-155021,4,48.0000000001,60.0000000001,0.104447140745
WALLABY J130602-155021,5,60.0000000001,72.0000000001,0.0106629094094
WALLABY J130609+040911,0,6.00000000001,18,3.1913865984
WALLABY J130609+040911,1,18,30.0000000001,1.18061723627
WALLABY J130609+040911,2,30.0000000001,42.0000000001,0.818983028922
WALLABY J130609+040911,3,42.0000000001,54.0000000001,0.071033297142
WALLABY J130609+040911,4,54.0000000001,66.0000000001,0.0176474134113
WALLABY J130612-201622,0,6.00000000001,18,2.33771219161
WALLABY J130612-201622,1,18,30.0000000001,1.69120028943
WALLABY J130612-201622,2,30.0000000001,42.0000000001,1.35508145809
WALLABY J130612-201622,3,42.0000000001,54.0000000001,0.713362171636
WALLABY J130612-201622,4,54.0000000001,66.0000000001,0.339720984116
WALLABY J130612-201622,5,66.0000000001,78.0000000002,0.0306373102095
WALLABY J130612-201622,6,78.0000000002,90.0000000002,0.0100076316669
WALLABY J130612-201622,7,90.0000000002,102,0.00121681658585
WALLABY J130614-202212,0,4.4408920985e-16,12,4.37049336471
WALLABY J130614-202212,1,12,24,4.51939543216
WALLABY J130614-202212,2,24,36.0000000001,3.5715268203
WALLABY J130614-202212,3,36.0000000001,48.0000000001,1.33990824391
WALLABY J130614-202212,4,48.0000000001,60.0000000001,0.5663031131
WALLABY J130614-202212,5,60.0000000001,72.0000000001,0.103430152572
WALLABY J130614-202212,6,72.0000000001,84.0000000002,0.102713193444
WALLABY J130614-202212,7,84.0000000002,96.0000000002,0.00667903128951
WALLABY J130618-173039,0,6.00000000001,18,5.61029373258
WALLABY J130618-173039,1,18,30.0000000001,7.03598900172
WALLABY J130618-173039,2,30.0000000001,42.0000000001,6.42028935362
WALLABY J130618-173039,3,42.0000000001,54.0000000001,6.52680257767
WALLABY J130618-173039,4,54.0000000001,66.0000000001,4.91302755534
WALLABY J130618-173039,5,66.0000000001,78.0000000002,3.9131220253
WALLABY J130618-173039,6,78.0000000002,90.0000000002,1.75057068961
WALLABY J130618-173039,7,90.0000000002,102,1.27145043757
WALLABY J130618-173039,8,102,114,0.25532818414
WALLABY J130618-173039,9,114,126,0.13853700834
WALLABY J130618-173039,10,126,138,0.0202338476526
WALLABY J130618-173039,11,138,150,0.0117637030499
WALLABY J130618-173039,12,150,162,0.00662511442837
WALLABY J130618-173039,13,162,174,0.00614640029626
WALLABY J130622-161408,0,4.4408920985e-16,12,2.72711563798
WALLABY J130622-161408,1,12,24,1.19437442509
WALLABY J130622-161408,2,24,36.0000000001,0.754682678498
WALLABY J130622-161408,3,36.0000000001,48.0000000001,0.0431286835415
WALLABY J130622-161408,4,48.0000000001,60.0000000001,0.027109456576
WALLABY J130623+052247,0,4.4408920985e-16,12,2.91967574233
WALLABY J130623+052247,1,12,24,1.82062510438
WALLABY J130623+052247,2,24,36.0000000001,1.0285623378
WALLABY J130623+052247,3,36.0000000001,48.0000000001,0.580102189573
WALLABY J130623+052247,4,48.0000000001,60.0000000001,0.0896020845446
WALLABY J130623+052247,5,60.0000000001,72.0000000001,0.0635711729131
WALLABY J130623+052247,6,72.0000000001,84.0000000002,0.00022087918719
WALLABY J130629-133413,0,4.4408920985e-16,12,8.62456187823
WALLABY J130629-133413,1,12,24,9.52440579768
WALLABY J130629-133413,2,24,36.0000000001,8.25084412747
WALLABY J130629-133413,3,36.0000000001,48.0000000001,4.31558137927
WALLABY J130629-133413,4,48.0000000001,60.0000000001,3.22497489486
WALLABY J130629-133413,5,60.0000000001,72.0000000001,0.950269378195
WALLABY J130629-133413,6,72.0000000001,84.0000000002,0.475806245111
WALLABY J130629-133413,7,84.0000000002,96.0000000002,0.0556886501697
WALLABY J130629-133413,8,96.0000000002,108,0.0630708911141
WALLABY J130629-133413,9,108,120,0.0237972233121
WALLABY J130629-133413,10,120,132,0.0250500238057
WALLABY J130629-133413,11,132,144,0.000735331541902
WALLABY J130630-112046,0,4.4408920985e-16,12,3.16143656835
WALLABY J130630-112046,1,12,24,2.70619481782
WALLABY J130630-112046,2,24,36.0000000001,0.475223946263
WALLABY J130630-112046,3,36.0000000001,48.0000000001,0.261742748063
WALLABY J130630-112046,4,48.0000000001,60.0000000001,0.00260952348593
WALLABY J130643-155855,0,4.4408920985e-16,12,3.30483160414
WALLABY J130643-155855,1,12,24,1.82890042646
WALLABY J130643-155855,2,24,36.0000000001,1.26268206028
WALLABY J130643-155855,3,36.0000000001,48.0000000001,0.306640431276
WALLABY J130643-155855,4,48.0000000001,60.0000000001,0.154832411931
WALLABY J130643-155855,5,60.0000000001,72.0000000001,0.0104285179821
WALLABY J130643-155855,6,72.0000000001,84.0000000002,0.000799396601026
WALLABY J130645-164412,0,4.4408920985e-16,12,1.83358889896
WALLABY J130645-164412,1,12,24,1.97924229777
WALLABY J130645-164412,2,24,36.0000000001,0.667033446478
WALLABY J130645-164412,3,36.0000000001,48.0000000001,0.248051788575
WALLABY J130645-164412,4,48.0000000001,60.0000000001,0.00230388254266
WALLABY J130647-162241,0,6.00000000001,18,2.46726497092
WALLABY J130647-162241,1,18,30.0000000001,1.18950248338
WALLABY J130647-162241,2,30.0000000001,42.0000000001,0.804551422154
WALLABY J130647-162241,3,42.0000000001,54.0000000001,0.0344653108238
WALLABY J130647-162241,4,54.0000000001,66.0000000001,0.0228026706374
WALLABY J130647-162241,5,66.0000000001,78.0000000002,0.00444542885696
WALLABY J130654-154854,0,6.00000000001,18,4.44939857486
WALLABY J130654-154854,1,18,30.0000000001,2.97151546163
WALLABY J130654-154854,2,30.0000000001,42.0000000001,0.976532624764
WALLABY J130654-154854,3,42.0000000001,54.0000000001,0.566853979437
WALLABY J130654-154854,4,54.0000000001,66.0000000001,0.0127553930512
WALLABY J130654-154854,5,66.0000000001,78.0000000002,0.00223852043986
WALLABY J130659-151041,0,4.4408920985e-16,12,2.74052570585
WALLABY J130659-151041,1,12,24,1.83657261704
WALLABY J130659-151041,2,24,36.0000000001,0.100633899404
WALLABY J130659-151041,3,36.0000000001,48.0000000001,0.0488591625718
WALLABY J130659-151041,4,48.0000000001,60.0000000001,0.00240786788754
WALLABY J130703-185253,0,4.4408920985e-16,12,2.52834138421
WALLABY J130703-185253,1,12,24,1.83956887271
WALLABY J130703-185253,2,24,36.0000000001,1.2314969315
WALLABY J130703-185253,3,36.0000000001,48.0000000001,0.247812600426
WALLABY J130703-185253,4,48.0000000001,60.0000000001,0.145282681365
WALLABY J130703-185253,5,60.0000000001,72.0000000001,0.0181070553333
WALLABY J130703-185253,6,72.0000000001,84.0000000002,0.0123118375343
WALLABY J130703-185253,7,84.0000000002,96.0000000002,0.00332305602195
WALLABY J130718-162004,0,6.00000000001,18,6.42727964161
WALLABY J130718-162004,1,18,30.0000000001,5.19541766607
WALLABY J130718-162004,2,30.0000000001,42.0000000001,1.99459160378
WALLABY J130718-162004,3,42.0000000001,54.0000000001,1.1416900424
WALLABY J130718-162004,4,54.0000000001,66.0000000001,0.127258229919
WALLABY J130718-162004,5,66.0000000001,78.0000000002,0.131177105828
WALLABY J130718-162004,6,78.0000000002,90.0000000002,0.022896217807
WALLABY J130718-162004,7,90.0000000002,102,0.00883003739254
WALLABY J130721+070242,0,6.00000000001,18,3.13112239377
WALLABY J130721+070242,1,18,30.0000000001,0.57622480174
WALLABY J130721+070242,2,30.0000000001,42.0000000001,0.222412885817
WALLABY J130721+070242,3,42.0000000001,54.0000000001,0.0139906913948
WALLABY J130721+070242,4,54.0000000001,66.0000000001,0.00743650300175
WALLABY J130727+044550,0,4.4408920985e-16,12,4.32896648577
WALLABY J130727+044550,1,12,24,3.90026503292
WALLABY J130727+044550,2,24,36.0000000001,2.38706566732
WALLABY J130727+044550,3,36.0000000001,48.0000000001,0.879903582622
WALLABY J130727+044550,4,48.0000000001,60.0000000001,0.683625100284
WALLABY J130727+044550,5,60.0000000001,72.0000000001,0.102185677231
WALLABY J130727+044550,6,72.0000000001,84.0000000002,0.0125470445759
WALLABY J130727+044550,7,84.0000000002,96.0000000002,0.000408005282636
WALLABY J130733-140834,0,4.4408920985e-16,12,1.75035760464
WALLABY J130733-140834,1,12,24,1.82908421476
WALLABY J130733-140834,2,24,36.0000000001,0.103115603181
WALLABY J130733-140834,3,36.0000000001,48.0000000001,0.0207797310114
WALLABY J130737-151812,0,4.4408920985e-16,12,5.39267663575
WALLABY J130737-151812,1,12,24,3.67733281112
WALLABY J130737-151812,2,24,36.0000000001,2.74823153011
WALLABY J130737-151812,3,36.0000000001,48.0000000001,0.68332333961
WALLABY J130737-151812,4,48.0000000001,60.0000000001,0.406177822854
WALLABY J130737-151812,5,60.0000000001,72.0000000001,0.0703432668343
WALLABY J130737-151812,6,72.0000000001,84.0000000002,0.0243911111396
WALLABY J130739+075909,0,6.00000000001,18,2.02885143224
WALLABY J130739+075909,1,18,30.0000000001,1.17408084508
WALLABY J130739+075909,2,30.0000000001,42.0000000001,1.00816765396
WALLABY J130739+075909,3,42.0000000001,54.0000000001,0.112865670734
WALLABY J130739+075909,4,54.0000000001,66.0000000001,0.0128121072579
WALLABY J130753-205916,0,6.00000000001,18,5.76910250202
WALLABY J130753-205916,1,18,30.0000000001,3.71669608983
WALLABY J130753-205916,2,30.0000000001,42.0000000001,3.14329435284
WALLABY J130753-205916,3,42.0000000001,54.0000000001,1.11054350857
WALLABY J130753-205916,4,54.0000000001,66.0000000001,0.577802049936
WALLABY J130753-205916,5,66.0000000001,78.0000000002,0.105662062491
WALLABY J130753-205916,6,78.0000000002,90.0000000002,0.0652491864072
WALLABY J130753-205916,7,90.0000000002,102,0.0067110224312
WALLABY J130753-205916,8,102,114,0.00211166486281
WALLABY J130757-193648,0,6.00000000001,18,3.28951399292
WALLABY J130757-193648,1,18,30.0000000001,2.26359149518
WALLABY J130757-193648,2,30.0000000001,42.0000000001,1.58879366919
WALLABY J130757-193648,3,42.0000000001,54.0000000001,0.186481540074
WALLABY J130757-193648,4,54.0000000001,66.0000000001,0.0480784218657
WALLABY J130757-193648,5,66.0000000001,78.0000000002,7.69072611822e-05
WALLABY J130759-180456,0,6.00000000001,18,5.5965200015
WALLABY J130759-180456,1,18,30.0000000001,3.30515058516
WALLABY J130759-180456,2,30.0000000001,42.0000000001,1.94305662295
WALLABY J130759-180456,3,42.0000000001,54.0000000001,0.26275959815
WALLABY J130759-180456,4,54.0000000001,66.0000000001,0.253679438957
WALLABY J130759-180456,5,66.0000000001,78.0000000002,0.00572469561998
WALLABY J130802+062900,0,4.4408920985e-16,12,2.94811044034
WALLABY J130802+062900,1,12,24,2.853931302
WALLABY J130802+062900,2,24,36.0000000001,2.33091058941
WALLABY J130802+062900,3,36.0000000001,48.0000000001,2.14304128503
WALLABY J130802+062900,4,48.0000000001,60.0000000001,0.882473730822
WALLABY J130802+062900,5,60.0000000001,72.0000000001,0.522407485019
WALLABY J130802+062900,6,72.0000000001,84.0000000002,0.149129357501
WALLABY J130802+062900,7,84.0000000002,96.0000000002,0.083196665498
WALLABY J130802+062900,8,96.0000000002,108,0.00143184535862
WALLABY J130810+044441,0,4.4408920985e-16,12,0.435453501891
WALLABY J130810+044441,1,12,24,0.381299856116
WALLABY J130810+044441,2,24,36.0000000001,1.37532175454
WALLABY J130810+044441,3,36.0000000001,48.0000000001,1.2435590111
WALLABY J130810+044441,4,48.0000000001,60.0000000001,0.902409197493
WALLABY J130810+044441,5,60.0000000001,72.0000000001,0.931090515657
WALLABY J130810+044441,6,72.0000000001,84.0000000002,0.454899551615
WALLABY J130810+044441,7,84.0000000002,96.0000000002,0.300127350108
WALLABY J130810+044441,8,96.0000000002,108,0.283059314395
WALLABY J130810+044441,9,108,120,0.1305088351
WALLABY J130810+044441,10,120,132,0.155071106893
WALLABY J130810+044441,11,132,144,0.0565255648191
WALLABY J130810+044441,12,144,156,0.026517319908
WALLABY J130810+044441,13,156,168,0.000628012435021
WALLABY J130810+044441,14,168,180,0.00391723673273
WALLABY J130812-145720,0,6.00000000001,18,1.63663899966
WALLABY J130812-145720,1,18,30.0000000001,1.34555196325
WALLABY J130812-145720,2,30.0000000001,42.0000000001,0.175291299003
WALLABY J130812-145720,3,42.0000000001,54.0000000001,0.173682043641
WALLABY J130812-145720,4,54.0000000001,66.0000000001,0.0292973204635
WALLABY J130812-145720,5,66.0000000001,78.0000000002,0.0534524002307
WALLABY J130812-145720,6,78.0000000002,90.0000000002,0.00338883633976
WALLABY J130813+034746,0,6.00000000001,18,2.47849210508
WALLABY J130813+034746,1,18,30.0000000001,1.83491015678
WALLABY J130813+034746,2,30.0000000001,42.0000000001,0.444325322306
WALLABY J130813+034746,3,42.0000000001,54.0000000001,0.0775145210716
WALLABY J130813+034746,4,54.0000000001,66.0000000001,0.00145567810369
