family,color,luminosity_band,intercept_a,slope_b,relation,color_value_mag,log10_L_band_Lsun,log10_Mstar_Msun
Z17_40LG_BC03,g-r,z,-0.501000,0.937000,log10_ML=a+b*color,0.7855683581402673,10.621876187707091,10.856953739284522
Z17_40LG_BC03,g-z,g,-0.712000,0.920000,log10_ML=a+b*color,1.4499515003785834,10.261895587555657,10.883850967903953
Z17_40LG_BC03,g-z,r,-0.523000,0.687000,log10_ML=a+b*color,1.4499515003785834,10.400122930811763,10.87323961157185
Z17_40LG_BC03,g-z,z,-0.470000,0.520000,log10_ML=a+b*color,1.4499515003785834,10.621876187707091,10.905850967903953
Z17_40LG_BC03,r-z,g,-0.518000,1.084000,log10_ML=a+b*color,0.6643831422383162,10.261895587555657,10.46408691374199
Z17_40LG_BC03,r-z,r,-0.357000,0.794000,log10_ML=a+b*color,0.6643831422383162,10.400122930811763,10.570643145748987
Z17_40LG_BC03,r-z,z,-0.309000,0.403000,log10_ML=a+b*color,0.6643831422383162,10.621876187707091,10.580622594029133
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,g,-0.870000,1.910000,log10_ML=a+b*color,0.7855683581402673,10.261895587555657,10.892331151603567
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,r,-0.680000,1.540000,log10_ML=a+b*color,0.7855683581402673,10.400122930811763,10.929898202347776
B19_CBe_Chabrier_HUB3_Late_SynR,g-r,z,-0.710000,1.270000,log10_ML=a+b*color,0.7855683581402673,10.621876187707091,10.909548002545229
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,g,-1.070000,1.130000,log10_ML=a+b*color,1.4499515003785834,10.261895587555657,10.830340782983455
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,r,-0.850000,0.920000,log10_ML=a+b*color,1.4499515003785834,10.400122930811763,10.88407831116006
B19_CBe_Chabrier_HUB3_Late_SynR,g-z,z,-0.830000,0.750000,log10_ML=a+b*color,1.4499515003785834,10.621876187707091,10.879339812991029
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,g,-1.150000,2.240000,log10_ML=a+b*color,0.6643831422383162,10.261895587555657,10.600113826169485
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,r,-0.920000,1.820000,log10_ML=a+b*color,0.6643831422383162,10.400122930811763,10.689300249685498
B19_CBe_Chabrier_HUB3_Late_SynR,r-z,z,-0.880000,1.460000,log10_ML=a+b*color,0.6643831422383162,10.621876187707091,10.711875575375032
